,CustomerID,Age,TransactionCount,Recency,AverageAmount,TotalAmount,Segment
45140,C8030323,26,1,133,697.0,697.0,Other
45141,C8030330,27,1,127,194.0,194.0,Other
45142,C8030356,31,1,176,137.0,137.0,Hibernating Customers
45143,C8030358,23,1,141,460.0,460.0,Big Spenders
45144,C8030385,37,1,129,799.0,799.0,Other
45145,C8030461,32,1,23,320.0,320.0,Other
45146,C8030613,32,1,138,100.0,100.0,Other
45147,C8030616,24,1,109,840.55,840.55,Other
45148,C8030659,27,1,98,335.0,335.0,Other
45149,C8030725,26,1,145,200.0,200.0,Hibernating Customers
45150,C8030746,26,1,126,115.35,115.35,New Customers
45151,C8030824,27,1,206,200.0,200.0,Hibernating Customers
45152,C8030835,21,1,84,248.0,248.0,Other
45153,C8030846,27,1,84,55.0,55.0,New Customers
45154,C8030849,20,1,108,40.0,40.0,New Customers
45155,C8030866,25,1,97,60.0,60.0,New Customers
45156,C8031137,34,1,126,165.0,165.0,New Customers
45157,C8031232,27,1,126,100.0,100.0,New Customers
45158,C8031287,29,1,130,1000.0,1000.0,Other
45159,C8031325,26,1,136,400.0,400.0,Other
45160,C8031346,27,1,359,100.0,100.0,Hibernating Customers
45161,C8031351,36,1,141,399.0,399.0,Big Spenders
45162,C8031378,31,2,114,267.5,535.0,Other
45163,C8031416,38,1,206,120.0,120.0,Hibernating Customers
45164,C8031452,26,1,141,60.0,60.0,Hibernating Customers
45165,C8031478,31,1,131,750.0,750.0,Other
45166,C8031490,25,1,100,31.0,31.0,New Customers
45167,C8031532,23,1,237,10.0,10.0,Hibernating Customers
45168,C8031547,21,1,126,25.0,25.0,New Customers
45169,C8031577,29,1,237,93.0,93.0,Hibernating Customers
45170,C8031666,27,1,299,128.0,128.0,Hibernating Customers
45171,C8031711,30,1,138,147.0,147.0,Other
45172,C8031742,31,1,125,163.0,163.0,New Customers
45173,C8031782,25,1,139,27.0,27.0,Other
45174,C8031847,27,1,328,90.0,90.0,Hibernating Customers
45175,C8031882,38,1,115,137.0,137.0,New Customers
45176,C8031883,31,1,299,99.0,99.0,Hibernating Customers
45177,C8031968,42,1,328,300.0,300.0,Big Spenders
45178,C8031991,25,1,84,800.0,800.0,Other
45179,C8032018,33,1,53,20.0,20.0,New Customers
45180,C8032035,38,1,98,239.0,239.0,Other
45181,C8032076,27,1,115,250.0,250.0,Other
45182,C8032127,23,1,129,100.0,100.0,Other
45183,C8032144,28,1,146,100.0,100.0,Hibernating Customers
45184,C8032229,29,1,23,500.0,500.0,Other
45185,C8032234,26,1,267,491.0,491.0,Big Spenders
45186,C8032241,27,1,298,441.0,441.0,Big Spenders
45187,C8032246,29,1,298,522.0,522.0,Big Spenders
45188,C8032342,35,1,136,410.0,410.0,Other
45189,C8032376,39,1,145,600.0,600.0,Big Spenders
45190,C8032385,38,1,358,494.0,494.0,Big Spenders
45191,C8032424,39,1,327,149.0,149.0,Hibernating Customers
45192,C8032481,39,1,206,851.0,851.0,Big Spenders
45193,C8032581,42,1,298,553.0,553.0,Big Spenders
45194,C8032592,33,1,139,130.0,130.0,Other
45195,C8032746,27,1,176,200.0,200.0,Hibernating Customers
45196,C8032748,33,1,135,276.0,276.0,Other
45197,C8032765,28,1,177,500.0,500.0,Big Spenders
45198,C8032785,36,1,128,840.0,840.0,Other
45199,C8032792,35,1,207,540.0,540.0,Big Spenders
45200,C8032818,31,1,137,246.0,246.0,Other
45201,C8032840,37,1,328,400.0,400.0,Big Spenders
45202,C8032853,26,1,132,20.0,20.0,Other
45203,C8032976,21,1,268,500.0,500.0,Big Spenders
45204,C8033165,27,1,146,130.0,130.0,Hibernating Customers
45205,C8033190,26,1,327,80.0,80.0,Hibernating Customers
45206,C8033211,28,1,23,30.0,30.0,New Customers
45207,C8033282,27,1,176,110.0,110.0,Hibernating Customers
45208,C8033354,26,1,109,540.0,540.0,Other
45209,C8033375,26,1,140,240.0,240.0,Hibernating Customers
45210,C8033419,36,1,137,17.0,17.0,Other
45211,C8033433,31,1,134,190.0,190.0,Other
45212,C8033681,24,1,124,770.0,770.0,Other
45213,C8033735,32,1,24,875.0,875.0,Other
45214,C8033740,25,1,139,170.0,170.0,Other
45215,C8033754,24,1,114,430.0,430.0,Other
45216,C8033842,36,1,267,460.84,460.84,Big Spenders
45217,C8033857,24,1,97,192.94,192.94,Other
45218,C8033862,27,1,128,99.0,99.0,New Customers
45219,C8033882,28,1,24,396.0,396.0,Other
45220,C8033912,26,1,110,127.0,127.0,New Customers
45221,C8033926,24,1,24,316.0,316.0,Other
45222,C8033962,35,1,108,500.0,500.0,Other
45223,C8033976,24,1,268,235.0,235.0,Hibernating Customers
45224,C8034041,32,1,267,500.0,500.0,Big Spenders
45225,C8034054,24,1,127,200.0,200.0,Other
45226,C8034088,19,1,53,100.0,100.0,New Customers
45227,C8034120,24,1,129,41.0,41.0,Other
45228,C8034266,27,1,140,786.98,786.98,Big Spenders
45229,C8034313,30,1,176,477.0,477.0,Big Spenders
45230,C8034340,33,1,100,500.0,500.0,Other
45231,C8034370,24,1,23,10.0,10.0,New Customers
45232,C8034387,23,1,238,225.0,225.0,Hibernating Customers
45233,C8034442,30,1,141,154.05,154.05,Hibernating Customers
45234,C8034485,30,1,115,22.0,22.0,New Customers
45235,C8034490,25,1,133,50.0,50.0,Other
45236,C8034515,27,1,133,60.0,60.0,Other
45237,C8034517,26,1,115,200.0,200.0,Other
45238,C8034530,38,1,133,100.0,100.0,Other
45239,C8034634,25,1,299,310.0,310.0,Big Spenders
45240,C8034665,30,1,114,442.45,442.45,Other
45241,C8034776,28,1,135,50.0,50.0,Other
45242,C8034862,30,1,72,26.0,26.0,New Customers
45243,C8034936,29,1,109,386.0,386.0,Other
45244,C8035026,26,1,327,185.0,185.0,Hibernating Customers
45245,C8035177,28,1,268,200.0,200.0,Hibernating Customers
45246,C8035178,34,1,328,200.0,200.0,Hibernating Customers
45247,C8035258,27,1,127,180.0,180.0,Other
45248,C8035338,35,1,137,614.0,614.0,Other
45249,C8035362,32,1,140,150.0,150.0,Hibernating Customers
45250,C8035415,27,1,24,50.0,50.0,New Customers
45251,C8035490,27,1,105,816.23,816.23,Other
45252,C8035687,26,1,146,260.0,260.0,Hibernating Customers
45253,C8035930,29,1,54,200.0,200.0,Other
45254,C8035957,27,1,140,265.0,265.0,Hibernating Customers
45255,C8036040,30,1,136,400.0,400.0,Other
45256,C8036055,27,1,139,270.0,270.0,Other
45257,C8036127,28,1,299,500.0,500.0,Big Spenders
45258,C8036147,23,1,206,162.0,162.0,Hibernating Customers
45259,C8036282,26,1,23,101.15,101.15,New Customers
45260,C8036458,29,1,125,198.0,198.0,Other
45261,C8036511,22,1,54,109.0,109.0,New Customers
45262,C8036526,22,1,97,140.0,140.0,New Customers
45263,C8036643,26,1,133,200.0,200.0,Other
45264,C8036812,29,1,53,799.0,799.0,Other
45265,C8036839,28,1,177,500.0,500.0,Big Spenders
45266,C8036840,33,1,109,414.0,414.0,Other
45267,C8036887,29,1,24,456.0,456.0,Other
45268,C8036927,38,1,129,709.0,709.0,Other
45269,C8036928,29,1,299,100.0,100.0,Hibernating Customers
45270,C8036968,25,1,298,249.0,249.0,Hibernating Customers
45271,C8037013,40,1,327,605.0,605.0,Big Spenders
45272,C8037034,27,1,109,470.0,470.0,Other
45273,C8037216,25,1,359,81.0,81.0,Hibernating Customers
45274,C8037234,20,1,132,980.0,980.0,Other
45275,C8037281,30,1,267,32.0,32.0,Hibernating Customers
45276,C8037312,33,1,139,262.0,262.0,Other
45277,C8037460,25,1,54,740.0,740.0,Other
45278,C8037462,40,1,96,480.0,480.0,Other
45279,C8037616,29,2,105,536.4,1072.8,Other
45280,C8037692,28,1,114,575.0,575.0,Other
45281,C8037777,35,1,24,170.0,170.0,Other
45282,C8037850,25,1,176,30.0,30.0,Hibernating Customers
45283,C8037860,22,1,135,30.0,30.0,Other
45284,C8037928,23,1,126,575.0,575.0,Other
45285,C8037955,23,1,237,150.0,150.0,Hibernating Customers
45286,C8038115,25,1,109,99.0,99.0,New Customers
45287,C8038140,31,1,85,965.0,965.0,Other
45288,C8038232,34,1,108,215.0,215.0,Other
45289,C8038312,29,1,238,150.0,150.0,Hibernating Customers
45290,C8038313,31,1,129,80.0,80.0,Other
45291,C8038391,34,1,146,232.0,232.0,Hibernating Customers
45292,C8038578,24,1,134,310.0,310.0,Other
45293,C8038677,24,1,129,600.0,600.0,Other
45294,C8038717,21,1,140,38.0,38.0,Hibernating Customers
45295,C8038758,24,1,24,606.9,606.9,Other
45296,C8038774,26,1,358,270.0,270.0,Hibernating Customers
45297,C8038822,28,1,139,150.0,150.0,Other
45298,C8038825,25,1,146,200.0,200.0,Hibernating Customers
45299,C8038849,24,1,237,50.0,50.0,Hibernating Customers
45300,C8039013,29,1,134,50.0,50.0,Other
45301,C8039015,25,1,101,500.0,500.0,Other
45302,C8039032,41,1,24,553.76,553.76,Other
45303,C8039077,28,1,127,480.0,480.0,Other
45304,C8039144,28,1,238,951.44,951.44,Big Spenders
45305,C8039190,34,1,127,294.0,294.0,Other
45306,C8039286,38,1,328,330.0,330.0,Big Spenders
45307,C8039352,22,1,328,20.0,20.0,Hibernating Customers
45308,C8039365,38,1,176,1000.0,1000.0,Big Spenders
45309,C8039423,25,1,105,450.88,450.88,Other
45310,C8039479,24,1,206,100.0,100.0,Hibernating Customers
45311,C8039527,33,1,176,122.0,122.0,Hibernating Customers
45312,C8039545,34,1,176,150.0,150.0,Hibernating Customers
45313,C8039550,20,1,123,50.0,50.0,New Customers
45314,C8039568,29,1,105,424.0,424.0,Other
45315,C8039590,29,1,140,50.0,50.0,Hibernating Customers
45316,C8039650,26,1,114,26.0,26.0,New Customers
45317,C8039716,23,1,115,100.0,100.0,New Customers
45318,C8039735,31,1,97,100.0,100.0,New Customers
45319,C8039745,27,1,359,349.0,349.0,Big Spenders
45320,C8039876,37,1,115,232.0,232.0,Other
45321,C8040021,39,1,127,80.0,80.0,New Customers
45322,C8040031,25,1,114,220.0,220.0,Other
45323,C8040036,23,1,134,313.0,313.0,Other
45324,C8040064,32,1,24,42.2,42.2,New Customers
45325,C8040075,38,1,176,367.0,367.0,Big Spenders
45326,C8040076,23,1,146,120.0,120.0,Hibernating Customers
45327,C8040086,29,1,237,190.0,190.0,Hibernating Customers
45328,C8040120,25,1,177,170.0,170.0,Hibernating Customers
45329,C8040163,25,1,105,440.0,440.0,Other
45330,C8040240,30,1,177,255.0,255.0,Hibernating Customers
45331,C8040284,27,1,72,39.0,39.0,New Customers
45332,C8040340,27,1,145,555.0,555.0,Big Spenders
45333,C8040362,28,1,105,136.63,136.63,New Customers
45334,C8040558,25,1,138,109.0,109.0,Other
45335,C8040614,30,1,268,256.0,256.0,Hibernating Customers
45336,C8040650,33,1,206,119.0,119.0,Hibernating Customers
45337,C8040678,25,1,110,370.0,370.0,Other
45338,C8040745,25,1,132,200.0,200.0,Other
45339,C8040760,30,1,130,375.0,375.0,Other
45340,C8040784,23,1,177,499.0,499.0,Big Spenders
45341,C8040925,38,1,84,10.23,10.23,New Customers
45342,C8041073,26,1,298,100.0,100.0,Hibernating Customers
45343,C8041240,35,1,146,370.0,370.0,Big Spenders
45344,C8041450,28,1,139,813.0,813.0,Other
45345,C8041472,27,1,128,500.0,500.0,Other
45346,C8041474,35,1,359,74.6,74.6,Hibernating Customers
45347,C8041530,26,2,133,255.0,510.0,Other
45348,C8041571,35,1,145,245.0,245.0,Hibernating Customers
45349,C8041588,35,1,299,20.0,20.0,Hibernating Customers
45350,C8041662,31,1,146,200.0,200.0,Hibernating Customers
45351,C8041756,25,1,237,30.0,30.0,Hibernating Customers
45352,C8041763,22,1,23,20.0,20.0,New Customers
45353,C8041864,32,1,137,253.0,253.0,Other
45354,C8041871,31,1,54,572.0,572.0,Other
45355,C8041946,28,1,72,502.0,502.0,Other
45356,C8041947,34,1,24,190.0,190.0,Other
45357,C8041949,34,1,139,180.0,180.0,Other
45358,C8041969,25,1,146,547.0,547.0,Big Spenders
45359,C8042092,22,1,358,150.0,150.0,Hibernating Customers
45360,C8042115,30,1,84,263.0,263.0,Other
45361,C8042158,27,1,134,200.0,200.0,Other
45362,C8042251,37,1,100,154.0,154.0,New Customers
45363,C8042373,23,1,146,500.0,500.0,Big Spenders
45364,C8042447,29,1,108,70.0,70.0,New Customers
45365,C8042482,20,1,53,1000.0,1000.0,Other
45366,C8042657,23,1,123,200.0,200.0,Other
45367,C8042772,31,1,131,252.0,252.0,Other
45368,C8042853,27,1,138,243.0,243.0,Other
45369,C8042879,26,1,237,300.0,300.0,Big Spenders
45370,C8042955,25,1,54,100.0,100.0,New Customers
45371,C8043872,27,1,126,10.0,10.0,New Customers
45372,C8043934,31,1,84,573.0,573.0,Other
45373,C8045472,27,1,134,856.85,856.85,Other
45374,C8046019,28,1,206,451.75,451.75,Big Spenders
45375,C8046468,22,1,131,100.0,100.0,Other
45376,C8046765,22,1,109,214.0,214.0,Other
45377,C8046848,34,1,132,200.0,200.0,Other
45378,C8046942,25,1,359,100.0,100.0,Hibernating Customers
45379,C8047124,25,1,125,857.31,857.31,Other
45380,C8047254,26,1,140,721.0,721.0,Big Spenders
45381,C8047661,32,1,268,426.0,426.0,Big Spenders
45382,C8047756,25,1,130,290.73,290.73,Other
45383,C8047811,33,1,124,16.0,16.0,New Customers
45384,C8048034,30,1,128,500.0,500.0,Other
45385,C8048353,26,1,138,427.0,427.0,Other
45386,C8048746,30,1,24,400.0,400.0,Other
45387,C8048747,27,1,108,680.0,680.0,Other
45388,C8049126,26,1,145,774.0,774.0,Big Spenders
45389,C8049575,32,1,134,365.0,365.0,Other
45390,C8049647,24,1,130,146.0,146.0,Other
45391,C8050388,32,1,139,505.75,505.75,Other
45392,C8050538,25,1,53,500.0,500.0,Other
45393,C8052212,21,1,327,20.0,20.0,Hibernating Customers
45394,C8052790,23,1,109,100.0,100.0,New Customers
45395,C8053082,25,1,137,259.0,259.0,Other
45396,C8053255,24,1,358,165.0,165.0,Hibernating Customers
45397,C8053726,26,1,177,549.92,549.92,Big Spenders
45398,C8054789,29,1,114,600.0,600.0,Other
45399,C8055039,23,1,145,300.0,300.0,Big Spenders
45400,C8056883,31,1,54,200.0,200.0,Other
45401,C8057654,23,1,132,178.0,178.0,Other
45402,C8057771,31,1,130,40.0,40.0,Other
45403,C8058027,33,1,128,1000.0,1000.0,Other
45404,C8058359,36,1,359,300.0,300.0,Big Spenders
45405,C8059165,29,1,207,855.0,855.0,Big Spenders
45406,C8059352,26,1,145,30.0,30.0,Hibernating Customers
45407,C8059524,25,1,299,109.0,109.0,Hibernating Customers
45408,C8059631,25,1,54,20.0,20.0,New Customers
45409,C8059838,20,1,139,100.0,100.0,Other
45410,C8062055,26,1,207,299.0,299.0,Big Spenders
45411,C8062925,36,1,267,144.0,144.0,Hibernating Customers
45412,C8063118,30,1,137,160.0,160.0,Other
45413,C8063153,30,1,140,169.0,169.0,Hibernating Customers
45414,C8063567,27,1,114,694.6,694.6,Other
45415,C8063860,37,1,126,150.0,150.0,New Customers
45416,C8064111,36,1,110,500.0,500.0,Other
45417,C8064166,36,1,127,335.0,335.0,Other
45418,C8064270,29,1,23,60.0,60.0,New Customers
45419,C8064469,26,1,207,527.62,527.62,Big Spenders
45420,C8064855,32,1,135,1000.0,1000.0,Other
45421,C8065366,39,1,128,954.0,954.0,Other
45422,C8065658,28,1,84,47.0,47.0,New Customers
45423,C8066611,24,1,133,47.0,47.0,Other
45424,C8067076,42,1,85,251.5,251.5,Other
45425,C8067665,28,1,135,30.0,30.0,Other
45426,C8067691,26,1,115,10.0,10.0,New Customers
45427,C8068031,32,1,114,200.0,200.0,Other
45428,C8069614,22,1,268,52.0,52.0,Hibernating Customers
45429,C8070176,35,1,124,201.73,201.73,Other
45430,C8072770,29,1,108,680.0,680.0,Other
45431,C8073326,33,1,101,243.0,243.0,Other
45432,C8073684,23,1,328,200.0,200.0,Hibernating Customers
45433,C8074146,28,1,127,20.0,20.0,New Customers
45434,C8075088,29,1,136,125.0,125.0,Other
45435,C8076064,25,1,139,230.0,230.0,Other
45436,C8077340,31,1,131,159.0,159.0,Other
45437,C8078082,22,1,145,150.0,150.0,Hibernating Customers
45438,C8078880,24,1,298,18.0,18.0,Hibernating Customers
45439,C8079019,31,1,267,220.0,220.0,Hibernating Customers
45440,C8079522,25,1,108,51.0,51.0,New Customers
45441,C8080518,29,1,127,50.0,50.0,New Customers
45442,C8080656,30,1,23,200.0,200.0,Other
45443,C8082140,32,1,145,500.0,500.0,Big Spenders
45444,C8082633,41,1,206,40.0,40.0,Hibernating Customers
45445,C8083380,23,1,268,28.0,28.0,Hibernating Customers
45446,C8083874,29,1,140,655.59,655.59,Big Spenders
45447,C8084219,42,1,84,257.72,257.72,Other
45448,C8084289,33,1,84,350.0,350.0,Other
45449,C8084352,25,1,146,30.0,30.0,Hibernating Customers
45450,C8086015,23,1,129,16.0,16.0,Other
45451,C8086029,31,1,132,100.0,100.0,Other
45452,C8086381,28,1,238,322.89,322.89,Big Spenders
45453,C8088132,21,1,53,544.5,544.5,Other
45454,C8089211,31,1,115,648.0,648.0,Other
45455,C8091035,24,1,237,199.0,199.0,Hibernating Customers
45456,C8091092,35,1,138,399.0,399.0,Other
45457,C8092244,25,1,97,1000.0,1000.0,Other
45458,C8092583,30,1,131,202.0,202.0,Other
45459,C8092841,31,1,146,504.2,504.2,Big Spenders
45460,C8093073,31,1,135,200.0,200.0,Other
45461,C8093078,27,1,359,137.0,137.0,Hibernating Customers
45462,C8094033,27,1,136,100.0,100.0,Other
45463,C8094523,32,1,177,510.0,510.0,Big Spenders
45464,C8094569,30,1,127,35.0,35.0,New Customers
45465,C8094572,30,1,114,110.0,110.0,New Customers
45466,C8094681,26,1,23,398.49,398.49,Other
45467,C8094952,33,1,298,1000.0,1000.0,Big Spenders
45468,C8095243,28,1,141,130.0,130.0,Hibernating Customers
45469,C8096213,25,1,237,600.0,600.0,Big Spenders
45470,C8096238,26,1,139,50.0,50.0,Other
45471,C8097171,27,1,267,113.0,113.0,Hibernating Customers
45472,C8097230,23,1,140,400.0,400.0,Big Spenders
45473,C8097566,40,1,130,500.0,500.0,Other
45474,C8098916,28,1,176,315.0,315.0,Big Spenders
45475,C8099948,24,1,141,470.0,470.0,Big Spenders
45476,C8110057,28,1,206,500.0,500.0,Big Spenders
45477,C8110082,25,1,53,20.0,20.0,New Customers
45478,C8110161,31,1,109,40.0,40.0,New Customers
45479,C8110213,30,1,177,30.0,30.0,Hibernating Customers
45480,C8110245,28,1,298,500.0,500.0,Big Spenders
45481,C8110390,34,1,54,250.0,250.0,Other
45482,C8110450,26,1,327,168.0,168.0,Hibernating Customers
45483,C8110473,26,1,105,50.0,50.0,New Customers
45484,C8110578,40,1,131,75.0,75.0,Other
45485,C8110674,26,1,145,655.0,655.0,Big Spenders
45486,C8110735,25,1,132,1000.0,1000.0,Other
45487,C8110742,33,1,176,418.0,418.0,Big Spenders
45488,C8110792,27,1,132,328.0,328.0,Other
45489,C8110840,30,1,53,700.0,700.0,Other
45490,C8110886,24,1,359,350.0,350.0,Big Spenders
45491,C8110927,37,1,98,500.0,500.0,Other
45492,C8111043,23,1,237,100.0,100.0,Hibernating Customers
45493,C8111151,23,1,298,415.0,415.0,Big Spenders
45494,C8111264,26,1,138,599.0,599.0,Other
45495,C8111337,30,1,176,400.0,400.0,Big Spenders
45496,C8111467,24,1,101,50.0,50.0,New Customers
45497,C8111485,38,1,105,365.12,365.12,Other
45498,C8111547,35,1,110,488.0,488.0,Other
45499,C8111559,27,1,109,33.0,33.0,New Customers
45500,C8111676,25,1,134,575.0,575.0,Other
45501,C8111755,24,1,134,300.0,300.0,Other
45502,C8111820,25,1,109,764.0,764.0,Other
45503,C8111864,25,1,129,4.74,4.74,Other
45504,C8111877,31,1,53,600.0,600.0,Other
45505,C8111940,28,1,129,60.0,60.0,Other
45506,C8111969,34,1,141,599.0,599.0,Big Spenders
45507,C8112041,27,1,24,500.0,500.0,Other
45508,C8112145,26,1,84,544.0,544.0,Other
45509,C8112226,25,1,131,100.0,100.0,Other
45510,C8112254,27,1,131,525.0,525.0,Other
45511,C8112322,27,1,115,1000.0,1000.0,Other
45512,C8112462,27,1,84,150.0,150.0,New Customers
45513,C8112530,25,1,110,980.0,980.0,Other
45514,C8112544,22,1,23,10.0,10.0,New Customers
45515,C8112638,28,1,126,899.0,899.0,Other
45516,C8112648,33,1,298,120.0,120.0,Hibernating Customers
45517,C8112684,28,1,105,600.0,600.0,Other
45518,C8112757,37,1,97,500.0,500.0,Other
45519,C8112820,21,1,125,500.0,500.0,Other
45520,C8112826,29,1,134,410.0,410.0,Other
45521,C8112872,36,1,139,500.0,500.0,Other
45522,C8112879,25,1,299,50.0,50.0,Hibernating Customers
45523,C8113022,35,1,238,200.0,200.0,Hibernating Customers
45524,C8113023,27,1,146,200.0,200.0,Hibernating Customers
45525,C8113024,27,1,267,60.0,60.0,Hibernating Customers
45526,C8113062,27,1,238,33.0,33.0,Hibernating Customers
45527,C8113084,25,1,130,200.0,200.0,Other
45528,C8113365,22,1,328,50.0,50.0,Hibernating Customers
45529,C8113367,30,1,54,200.0,200.0,Other
45530,C8113469,33,1,237,230.0,230.0,Hibernating Customers
45531,C8113470,31,1,54,162.0,162.0,New Customers
45532,C8113514,28,1,130,30.0,30.0,Other
45533,C8113553,35,1,100,395.0,395.0,Other
45534,C8113590,23,1,108,200.0,200.0,Other
45535,C8113591,34,1,327,1000.0,1000.0,Big Spenders
45536,C8113614,28,1,54,740.0,740.0,Other
45537,C8113653,27,1,207,271.0,271.0,Hibernating Customers
45538,C8113691,33,1,125,500.0,500.0,Other
45539,C8113826,31,1,140,93.0,93.0,Hibernating Customers
45540,C8113870,28,1,177,300.0,300.0,Big Spenders
45541,C8113878,30,1,84,618.0,618.0,Other
45542,C8113936,37,1,145,160.0,160.0,Hibernating Customers
45543,C8114137,27,1,299,31.0,31.0,Hibernating Customers
45544,C8114172,31,1,115,251.0,251.0,Other
45545,C8114352,30,1,96,100.0,100.0,New Customers
45546,C8114428,34,1,105,357.0,357.0,Other
45547,C8114455,30,1,137,269.5,269.5,Other
45548,C8114467,28,1,96,899.0,899.0,Other
45549,C8114537,29,1,129,703.0,703.0,Other
45550,C8114583,39,1,72,562.0,562.0,Other
45551,C8114690,21,1,135,225.0,225.0,Other
45552,C8114886,33,1,128,99.0,99.0,New Customers
45553,C8114931,23,1,207,440.0,440.0,Big Spenders
45554,C8114941,27,1,298,120.0,120.0,Hibernating Customers
45555,C8114963,34,1,268,500.0,500.0,Big Spenders
45556,C8114964,26,1,138,100.0,100.0,Other
45557,C8115023,32,1,98,134.18,134.18,New Customers
45558,C8115172,29,1,141,862.22,862.22,Big Spenders
45559,C8115337,40,1,327,198.0,198.0,Hibernating Customers
45560,C8115363,27,1,134,100.0,100.0,Other
45561,C8115374,22,1,134,100.0,100.0,Other
45562,C8115469,26,1,141,250.0,250.0,Hibernating Customers
45563,C8115472,20,1,140,55.0,55.0,Hibernating Customers
45564,C8115492,25,1,358,35.0,35.0,Hibernating Customers
45565,C8115578,26,1,134,50.0,50.0,Other
45566,C8115631,32,1,109,300.0,300.0,Other
45567,C8115720,36,1,105,70.0,70.0,New Customers
45568,C8115738,24,1,298,179.0,179.0,Hibernating Customers
45569,C8115750,26,1,237,100.0,100.0,Hibernating Customers
45570,C8115772,36,1,134,166.0,166.0,Other
45571,C8115774,28,1,114,80.0,80.0,New Customers
45572,C8115948,23,1,23,50.0,50.0,New Customers
45573,C8115955,27,1,137,695.0,695.0,Other
45574,C8116029,22,1,238,518.0,518.0,Big Spenders
45575,C8116185,29,1,127,130.0,130.0,New Customers
45576,C8116216,26,1,177,21.0,21.0,Hibernating Customers
45577,C8116236,34,1,139,438.0,438.0,Other
